mrna_id	n_lncRNAs
LOC111130929	21
LOC111131591	21
LOC111131837	21
LOC111131845	21
LOC111132139	21
LOC111132955	21
LOC111133051	21
LOC111134341	21
LOC111134594	21
LOC111134728	21
LOC111134770	21
LOC111134859	21
LOC111135557	21
LOC111135797	21
LOC111136139	21
LOC111136167	21
LOC111136321	21
LOC111137641	21
LOC111138039	21
LOC111138348	21
LOC111138488	21
LOC111099427	20
LOC111100187	20
LOC111100625	20
LOC111100645	20
LOC111100802	20
LOC111101512	20
LOC111102805	20
LOC111103611	20
LOC111106426	20
LOC111107048	20
LOC111107779	20
LOC111109464	20
LOC111109481	20
LOC111109564	20
LOC111112842	20
LOC111115920	20
LOC111118110	20
LOC111118943	20
LOC111119013	20
LOC111119187	20
LOC111119225	20
LOC111119231	20
LOC111119322	20
LOC111120164	20
LOC111120703	20
LOC111121018	20
LOC111121380	20
LOC111121719	20
LOC111122291	20
LOC111122316	20
LOC111122994	20
LOC111123975	20
LOC111124391	20
LOC111124899	20
LOC111126125	20
LOC111126314	20
LOC111126564	20
LOC111127094	20
LOC111127126	20
LOC111127217	20
LOC111127318	20
LOC111127906	20
LOC111127929	20
LOC111128212	20
LOC111128721	20
LOC111129644	20
LOC111129734	20
LOC111129877	20
LOC111130167	20
LOC111130181	20
LOC111130277	20
LOC111130538	20
LOC111130875	20
LOC111131031	20
LOC111131170	20
LOC111131406	20
LOC111132232	20
LOC111132341	20
LOC111133341	20
LOC111133592	20
LOC111135069	20
LOC111135236	20
LOC111135950	20
LOC111135972	20
LOC111136368	20
LOC111136507	20
LOC111136509	20
LOC111136571	20
LOC111136604	20
LOC111136897	20
LOC111138012	20
LOC111138233	20
LOC111099300	19
LOC111099854	19
LOC111100339	19
LOC111100547	19
LOC111101223	19
LOC111102676	19
LOC111103873	19
LOC111106189	19
LOC111107222	19
LOC111108534	19
LOC111110381	19
LOC111111296	19
LOC111112572	19
LOC111112952	19
LOC111114902	19
LOC111116379	19
LOC111116427	19
LOC111116844	19
LOC111117059	19
LOC111117364	19
LOC111117969	19
LOC111119555	19
LOC111119909	19
LOC111120066	19
LOC111120889	19
LOC111121273	19
LOC111121279	19
LOC111121902	19
LOC111122524	19
LOC111122833	19
LOC111123988	19
LOC111124390	19
LOC111124726	19
LOC111125060	19
LOC111125280	19
LOC111125815	19
LOC111126156	19
LOC111127779	19
LOC111127986	19
LOC111129339	19
LOC111130425	19
LOC111130963	19
LOC111131171	19
LOC111131654	19
LOC111132481	19
LOC111133170	19
LOC111133504	19
LOC111133716	19
LOC111134392	19
LOC111134692	19
LOC111135243	19
LOC111135254	19
LOC111135668	19
LOC111135873	19
LOC111136400	19
LOC111136406	19
LOC111137764	19
LOC111137890	19
LOC111138268	19
LOC111138520	19
LOC111099375	18
LOC111100386	18
LOC111100540	18
LOC111100866	18
LOC111101216	18
LOC111102262	18
LOC111103307	18
LOC111103965	18
LOC111104518	18
LOC111105857	18
LOC111108202	18
LOC111108425	18
LOC111108443	18
LOC111110128	18
LOC111112886	18
LOC111113162	18
LOC111113299	18
LOC111113328	18
LOC111113756	18
LOC111113788	18
LOC111114075	18
LOC111114929	18
LOC111117220	18
LOC111117632	18
LOC111118260	18
LOC111118509	18
LOC111119027	18
LOC111119105	18
LOC111119163	18
LOC111119804	18
LOC111120753	18
LOC111121490	18
LOC111122293	18
LOC111122689	18
LOC111123240	18
LOC111123744	18
LOC111123747	18
LOC111124614	18
LOC111124802	18
LOC111125534	18
LOC111125847	18
LOC111125853	18
LOC111125868	18
LOC111126127	18
LOC111126381	18
LOC111126525	18
LOC111127228	18
LOC111127814	18
LOC111127886	18
LOC111128327	18
LOC111128361	18
LOC111129300	18
LOC111129413	18
LOC111129670	18
LOC111129959	18
LOC111130350	18
LOC111130794	18
LOC111131676	18
LOC111132055	18
LOC111132088	18
LOC111133006	18
LOC111133036	18
LOC111133890	18
LOC111133973	18
LOC111134863	18
LOC111134944	18
LOC111134997	18
LOC111135094	18
LOC111135165	18
LOC111135498	18
LOC111135589	18
LOC111136328	18
LOC111136958	18
LOC111138311	18
LOC111138403	18
LOC111099217	17
LOC111099770	17
LOC111100090	17
LOC111101731	17
LOC111103224	17
LOC111103309	17
LOC111103668	17
LOC111104133	17
LOC111104694	17
LOC111106954	17
LOC111107404	17
LOC111107587	17
LOC111109110	17
LOC111109254	17
LOC111109459	17
LOC111109472	17
LOC111109659	17
LOC111109660	17
LOC111109839	17
LOC111110360	17
LOC111112113	17
LOC111112330	17
LOC111112585	17
LOC111113116	17
LOC111115050	17
LOC111115184	17
LOC111115505	17
LOC111115600	17
LOC111115710	17
LOC111115769	17
LOC111116988	17
LOC111117452	17
LOC111118438	17
LOC111118999	17
LOC111119648	17
LOC111119743	17
LOC111120447	17
LOC111120787	17
LOC111120790	17
LOC111120875	17
LOC111121050	17
LOC111121544	17
LOC111121666	17
LOC111121914	17
LOC111122494	17
LOC111122861	17
LOC111122869	17
LOC111124662	17
LOC111125097	17
LOC111125310	17
LOC111125571	17
LOC111126450	17
LOC111126611	17
LOC111127124	17
LOC111128105	17
LOC111128176	17
LOC111128650	17
LOC111128669	17
LOC111128833	17
LOC111129005	17
LOC111129133	17
LOC111129304	17
LOC111129446	17
LOC111129535	17
LOC111129874	17
LOC111130001	17
LOC111130025	17
LOC111130055	17
LOC111131050	17
LOC111131518	17
LOC111131597	17
LOC111132125	17
LOC111132406	17
LOC111134275	17
LOC111134478	17
LOC111134540	17
LOC111134575	17
LOC111134736	17
LOC111134892	17
LOC111135406	17
LOC111135431	17
LOC111135670	17
LOC111135832	17
LOC111136089	17
LOC111136119	17
LOC111136731	17
LOC111136794	17
LOC111137237	17
LOC111137365	17
LOC111137536	17
LOC111138113	17
LOC111138315	17
LOC111099067	16
LOC111099552	16
LOC111100350	16
LOC111100870	16
LOC111100881	16
LOC111101123	16
LOC111103144	16
LOC111103449	16
LOC111103452	16
LOC111103499	16
LOC111104131	16
LOC111104358	16
LOC111105527	16
LOC111106142	16
LOC111106316	16
LOC111107270	16
LOC111108145	16
LOC111108840	16
LOC111111485	16
LOC111112126	16
LOC111112578	16
LOC111113929	16
LOC111114520	16
LOC111117730	16
LOC111117986	16
LOC111118026	16
LOC111118913	16
LOC111118992	16
LOC111119216	16
LOC111119430	16
LOC111119469	16
LOC111119568	16
LOC111119948	16
LOC111120054	16
LOC111120722	16
LOC111120903	16
LOC111121091	16
LOC111121280	16
LOC111121435	16
LOC111122030	16
LOC111122120	16
LOC111122581	16
LOC111122662	16
LOC111122963	16
LOC111123976	16
LOC111124322	16
LOC111124631	16
LOC111124698	16
LOC111124829	16
LOC111124992	16
LOC111125113	16
LOC111125331	16
LOC111125393	16
LOC111125458	16
LOC111125668	16
LOC111125895	16
LOC111126204	16
LOC111126402	16
LOC111126835	16
LOC111127664	16
LOC111127891	16
LOC111128235	16
LOC111128837	16
LOC111128949	16
LOC111129526	16
LOC111129810	16
LOC111130473	16
LOC111132893	16
LOC111133509	16
LOC111134187	16
LOC111134441	16
LOC111134463	16
LOC111134568	16
LOC111135082	16
LOC111136003	16
LOC111136430	16
LOC111136663	16
LOC111137305	16
LOC111137722	16
LOC111138081	16
LOC111138123	16
LOC111138184	16
LOC111099219	15
LOC111101212	15
LOC111102275	15
LOC111103836	15
LOC111104058	15
LOC111106659	15
LOC111107290	15
LOC111108252	15
LOC111108480	15
LOC111110192	15
LOC111110413	15
LOC111110658	15
LOC111110784	15
LOC111110828	15
LOC111111017	15
LOC111111599	15
LOC111111918	15
LOC111112006	15
LOC111112399	15
LOC111112918	15
LOC111112989	15
LOC111113248	15
LOC111113390	15
LOC111113768	15
LOC111114657	15
LOC111116101	15
LOC111119115	15
LOC111119812	15
LOC111120083	15
LOC111120130	15
LOC111120701	15
LOC111120906	15
LOC111121051	15
LOC111121177	15
LOC111122904	15
LOC111123272	15
LOC111124634	15
LOC111124640	15
LOC111125426	15
LOC111125491	15
LOC111125922	15
LOC111125978	15
LOC111126336	15
LOC111126874	15
LOC111127226	15
LOC111127316	15
LOC111127576	15
LOC111127848	15
LOC111127975	15
LOC111129117	15
LOC111129303	15
LOC111130302	15
LOC111130344	15
LOC111130423	15
LOC111130926	15
LOC111130951	15
LOC111131340	15
LOC111131826	15
LOC111131872	15
LOC111132081	15
LOC111133062	15
LOC111133070	15
LOC111133284	15
LOC111133939	15
LOC111133992	15
LOC111134709	15
LOC111135363	15
LOC111135967	15
LOC111136124	15
LOC111136146	15
LOC111136200	15
LOC111136220	15
LOC111136606	15
LOC111137074	15
LOC111137326	15
LOC111138053	15
LOC111138129	15
LOC111138216	15
LOC111099047	14
LOC111101039	14
LOC111101043	14
LOC111102943	14
LOC111103846	14
LOC111104224	14
LOC111104396	14
LOC111106800	14
LOC111106874	14
LOC111107427	14
LOC111108281	14
LOC111108647	14
LOC111109147	14
LOC111109425	14
LOC111110636	14
LOC111110726	14
LOC111112841	14
LOC111113833	14
LOC111114114	14
LOC111114134	14
LOC111116418	14
LOC111117669	14
LOC111117766	14
LOC111117852	14
LOC111117882	14
LOC111118654	14
LOC111119161	14
LOC111119218	14
LOC111119261	14
LOC111119360	14
LOC111119621	14
LOC111119683	14
LOC111119708	14
LOC111120500	14
LOC111120721	14
LOC111120902	14
LOC111121211	14
LOC111121266	14
LOC111121919	14
LOC111123890	14
LOC111123927	14
LOC111124264	14
LOC111124908	14
LOC111125173	14
LOC111125421	14
LOC111125502	14
LOC111125956	14
LOC111126049	14
LOC111126051	14
LOC111126300	14
LOC111128459	14
LOC111129015	14
LOC111129047	14
LOC111129498	14
LOC111129960	14
LOC111129966	14
LOC111129971	14
LOC111130082	14
LOC111130314	14
LOC111130600	14
LOC111130756	14
LOC111130901	14
LOC111131041	14
LOC111131650	14
LOC111131869	14
LOC111132095	14
LOC111132960	14
LOC111132985	14
LOC111133379	14
LOC111133482	14
LOC111133827	14
LOC111134411	14
LOC111134583	14
LOC111134965	14
LOC111135218	14
LOC111135696	14
LOC111136126	14
LOC111136261	14
LOC111136620	14
LOC111136784	14
LOC111136814	14
LOC111137590	14
LOC111137981	14
LOC111138095	14
LOC111138290	14
LOC111138366	14
LOC111138445	14
LOC111101879	13
LOC111103954	13
LOC111104135	13
LOC111106299	13
LOC111106985	13
LOC111107119	13
LOC111107130	13
LOC111107136	13
LOC111108185	13
LOC111108304	13
LOC111109502	13
LOC111109520	13
LOC111110043	13
LOC111110077	13
LOC111110551	13
LOC111112029	13
LOC111112706	13
LOC111113027	13
LOC111113914	13
LOC111114143	13
LOC111114407	13
LOC111117020	13
LOC111117315	13
LOC111117450	13
LOC111117492	13
LOC111117689	13
LOC111117820	13
LOC111118748	13
LOC111118880	13
LOC111118959	13
LOC111119240	13
LOC111119366	13
LOC111119400	13
LOC111119659	13
LOC111119864	13
LOC111119984	13
LOC111120008	13
LOC111120022	13
LOC111120035	13
LOC111120050	13
LOC111120345	13
LOC111120918	13
LOC111121210	13
LOC111121310	13
LOC111121751	13
LOC111122988	13
LOC111123002	13
LOC111123348	13
LOC111123417	13
LOC111123452	13
LOC111123909	13
LOC111124302	13
LOC111124667	13
LOC111124988	13
LOC111125032	13
LOC111125122	13
LOC111125239	13
LOC111125288	13
LOC111125420	13
LOC111125442	13
LOC111125649	13
LOC111125975	13
LOC111126081	13
LOC111127553	13
LOC111128013	13
LOC111128016	13
LOC111128930	13
LOC111129019	13
LOC111129691	13
LOC111130242	13
LOC111130418	13
LOC111130519	13
LOC111131342	13
LOC111131427	13
LOC111131502	13
LOC111131790	13
LOC111133026	13
LOC111133069	13
LOC111133701	13
LOC111133817	13
LOC111134081	13
LOC111134580	13
LOC111134633	13
LOC111135329	13
LOC111135364	13
LOC111135394	13
LOC111135740	13
LOC111135755	13
LOC111135891	13
LOC111136122	13
LOC111136186	13
LOC111136296	13
LOC111136609	13
LOC111136837	13
LOC111137541	13
LOC111137723	13
LOC111137927	13
LOC111138044	13
LOC111099437	12
LOC111099470	12
LOC111099713	12
LOC111099735	12
LOC111099975	12
LOC111100165	12
LOC111100327	12
LOC111100880	12
LOC111100897	12
LOC111101088	12
LOC111101349	12
LOC111101703	12
LOC111101972	12
LOC111102233	12
LOC111102610	12
LOC111102758	12
LOC111102987	12
LOC111103284	12
LOC111103902	12
LOC111103963	12
LOC111104167	12
LOC111104269	12
LOC111104904	12
LOC111105176	12
LOC111105220	12
LOC111106619	12
LOC111107259	12
LOC111108180	12
LOC111108336	12
LOC111108649	12
LOC111109633	12
LOC111109675	12
LOC111109757	12
LOC111110041	12
LOC111110288	12
LOC111110475	12
LOC111111321	12
LOC111111487	12
LOC111111666	12
LOC111112485	12
LOC111112736	12
LOC111114859	12
LOC111115227	12
LOC111115621	12
LOC111116168	12
LOC111116459	12
LOC111117570	12
LOC111118241	12
LOC111118367	12
LOC111118431	12
LOC111118507	12
LOC111119125	12
LOC111119255	12
LOC111120474	12
LOC111120601	12
LOC111120623	12
LOC111120681	12
LOC111120856	12
LOC111120962	12
LOC111121011	12
LOC111121119	12
LOC111121604	12
LOC111122141	12
LOC111122432	12
LOC111122786	12
LOC111123074	12
LOC111123582	12
LOC111124853	12
LOC111124928	12
LOC111125713	12
LOC111125769	12
LOC111126237	12
LOC111126568	12
LOC111126761	12
LOC111127592	12
LOC111127899	12
LOC111128203	12
LOC111128424	12
LOC111128835	12
LOC111129066	12
LOC111129997	12
LOC111130067	12
LOC111130074	12
LOC111130880	12
LOC111130934	12
LOC111131381	12
LOC111131819	12
LOC111132075	12
LOC111132103	12
LOC111132159	12
LOC111132209	12
LOC111132459	12
LOC111133078	12
LOC111133318	12
LOC111133641	12
LOC111133777	12
LOC111133801	12
LOC111134045	12
LOC111134203	12
LOC111134524	12
LOC111134691	12
LOC111134749	12
LOC111134766	12
LOC111134769	12
LOC111134791	12
LOC111134795	12
LOC111135199	12
LOC111135388	12
LOC111135417	12
LOC111135418	12
LOC111135912	12
LOC111136150	12
LOC111136322	12
LOC111136535	12
LOC111136586	12
LOC111136669	12
LOC111137072	12
LOC111137265	12
LOC111137833	12
LOC111137861	12
LOC111137936	12
LOC111099471	11
LOC111099797	11
LOC111100600	11
LOC111101249	11
LOC111102613	11
LOC111102814	11
LOC111104456	11
LOC111104514	11
LOC111106301	11
LOC111106421	11
LOC111106473	11
LOC111106699	11
LOC111107014	11
LOC111107103	11
LOC111107138	11
LOC111107200	11
LOC111107238	11
LOC111107307	11
LOC111107578	11
LOC111107913	11
LOC111109562	11
LOC111109968	11
LOC111110860	11
LOC111111095	11
LOC111112563	11
LOC111112734	11
LOC111113039	11
LOC111113325	11
LOC111114609	11
LOC111114626	11
LOC111114744	11
LOC111115327	11
LOC111116124	11
LOC111116308	11
LOC111117705	11
LOC111117872	11
LOC111118301	11
LOC111118333	11
LOC111118479	11
LOC111118823	11
LOC111118911	11
LOC111119204	11
LOC111119744	11
LOC111119854	11
LOC111120228	11
LOC111120513	11
LOC111120732	11
LOC111120835	11
LOC111121730	11
LOC111121893	11
LOC111122273	11
LOC111122371	11
LOC111122517	11
LOC111123103	11
LOC111123314	11
LOC111123614	11
LOC111123615	11
LOC111123691	11
LOC111123820	11
LOC111123831	11
LOC111123892	11
LOC111124002	11
LOC111124173	11
LOC111124351	11
LOC111124358	11
LOC111124528	11
LOC111124731	11
LOC111124932	11
LOC111125377	11
LOC111125811	11
LOC111125906	11
LOC111125911	11
LOC111126366	11
LOC111126576	11
LOC111126828	11
LOC111127011	11
LOC111128031	11
LOC111128057	11
LOC111128337	11
LOC111128675	11
LOC111128933	11
LOC111129169	11
LOC111129415	11
LOC111129844	11
LOC111130063	11
LOC111130150	11
LOC111130293	11
LOC111130310	11
LOC111131304	11
LOC111132057	11
LOC111132741	11
LOC111132956	11
LOC111132957	11
LOC111133244	11
LOC111133262	11
LOC111133382	11
LOC111133445	11
LOC111133538	11
LOC111133737	11
LOC111133759	11
LOC111133851	11
LOC111134038	11
LOC111134048	11
LOC111134059	11
LOC111134397	11
LOC111134497	11
LOC111134616	11
LOC111134792	11
LOC111134882	11
LOC111135354	11
LOC111135369	11
LOC111135413	11
LOC111135452	11
LOC111135714	11
LOC111135739	11
LOC111135947	11
LOC111136140	11
LOC111136304	11
LOC111136450	11
LOC111136667	11
LOC111137058	11
LOC111137821	11
LOC111137986	11
LOC111138076	11
LOC111138141	11
LOC111099120	10
LOC111099717	10
LOC111099882	10
LOC111100347	10
LOC111100383	10
LOC111100851	10
LOC111101832	10
LOC111102125	10
LOC111102474	10
LOC111102515	10
LOC111102753	10
LOC111103297	10
LOC111104398	10
LOC111106358	10
LOC111106496	10
LOC111106648	10
LOC111106650	10
LOC111107066	10
LOC111107173	10
LOC111108029	10
LOC111108517	10
LOC111108597	10
LOC111108756	10
LOC111109638	10
LOC111110244	10
LOC111110393	10
LOC111111290	10
LOC111111758	10
LOC111112865	10
LOC111113022	10
LOC111113212	10
LOC111113357	10
LOC111115104	10
LOC111115123	10
LOC111115795	10
LOC111115962	10
LOC111116776	10
LOC111116791	10
LOC111117354	10
LOC111117769	10
LOC111117924	10
LOC111117955	10
LOC111118002	10
LOC111118200	10
LOC111118316	10
LOC111118384	10
LOC111118667	10
LOC111119044	10
LOC111119108	10
LOC111119192	10
LOC111119234	10
LOC111119282	10
LOC111119331	10
LOC111120738	10
LOC111120905	10
LOC111121639	10
LOC111121708	10
LOC111121715	10
LOC111121770	10
LOC111122194	10
LOC111122446	10
LOC111122694	10
LOC111122695	10
LOC111123311	10
LOC111123815	10
LOC111124155	10
LOC111124310	10
LOC111124556	10
LOC111124617	10
LOC111124649	10
LOC111124715	10
LOC111125034	10
LOC111125148	10
LOC111125592	10
LOC111125726	10
LOC111125755	10
LOC111125918	10
LOC111125941	10
LOC111126162	10
LOC111126338	10
LOC111126461	10
LOC111126641	10
LOC111126767	10
LOC111127411	10
LOC111127874	10
LOC111128134	10
LOC111128346	10
LOC111128359	10
LOC111128718	10
LOC111128770	10
LOC111129063	10
LOC111129189	10
LOC111129313	10
LOC111129791	10
LOC111129916	10
LOC111129945	10
LOC111129967	10
LOC111130086	10
LOC111130282	10
LOC111130563	10
LOC111130621	10
LOC111130672	10
LOC111130970	10
LOC111131637	10
LOC111131805	10
LOC111132556	10
LOC111132822	10
LOC111132894	10
LOC111132999	10
LOC111133147	10
LOC111133285	10
LOC111133610	10
LOC111133779	10
LOC111133812	10
LOC111134167	10
LOC111134325	10
LOC111134446	10
LOC111134663	10
LOC111134793	10
LOC111135135	10
LOC111135153	10
LOC111135159	10
LOC111135240	10
LOC111135410	10
LOC111135440	10
LOC111135451	10
LOC111135474	10
LOC111135570	10
LOC111135578	10
LOC111135949	10
LOC111136013	10
LOC111136128	10
LOC111136376	10
LOC111136389	10
LOC111136521	10
LOC111137005	10
LOC111137009	10
LOC111137027	10
LOC111137272	10
LOC111137898	10
LOC111099598	9
LOC111100344	9
LOC111102828	9
LOC111103796	9
LOC111103858	9
LOC111104055	9
LOC111104323	9
LOC111104345	9
LOC111104381	9
LOC111105449	9
LOC111105866	9
LOC111106293	9
LOC111106450	9
LOC111106654	9
LOC111106702	9
LOC111106797	9
LOC111107281	9
LOC111107415	9
LOC111107766	9
LOC111107912	9
LOC111108128	9
LOC111108298	9
LOC111108438	9
LOC111108723	9
LOC111109095	9
LOC111109506	9
LOC111110331	9
LOC111110372	9
LOC111110958	9
LOC111112749	9
LOC111112938	9
LOC111113273	9
LOC111113369	9
LOC111113945	9
LOC111114632	9
LOC111114694	9
LOC111114836	9
LOC111114928	9
LOC111115907	9
LOC111115955	9
LOC111116764	9
LOC111117421	9
LOC111117989	9
LOC111118025	9
LOC111118232	9
LOC111118267	9
LOC111118272	9
LOC111118385	9
LOC111118600	9
LOC111118790	9
LOC111118870	9
LOC111118945	9
LOC111118965	9
LOC111119196	9
LOC111119212	9
LOC111119391	9
LOC111119560	9
LOC111119592	9
LOC111119655	9
LOC111119751	9
LOC111119880	9
LOC111119907	9
LOC111119995	9
LOC111120159	9
LOC111120320	9
LOC111120473	9
LOC111120691	9
LOC111120723	9
LOC111120767	9
LOC111120877	9
LOC111121173	9
LOC111121398	9
LOC111121568	9
LOC111122179	9
LOC111122198	9
LOC111122982	9
LOC111123242	9
LOC111123536	9
LOC111123558	9
LOC111124019	9
LOC111124280	9
LOC111124406	9
LOC111124484	9
LOC111124498	9
LOC111124531	9
LOC111124612	9
LOC111124860	9
LOC111125385	9
LOC111125431	9
LOC111125597	9
LOC111125674	9
LOC111125884	9
LOC111126157	9
LOC111126508	9
LOC111127147	9
LOC111127890	9
LOC111127939	9
LOC111128059	9
LOC111128066	9
LOC111128980	9
LOC111129122	9
LOC111129190	9
LOC111129474	9
LOC111129511	9
LOC111130031	9
LOC111130352	9
LOC111130535	9
LOC111130883	9
LOC111130925	9
LOC111130967	9
LOC111131113	9
LOC111131186	9
LOC111131259	9
LOC111131303	9
LOC111131720	9
LOC111131795	9
LOC111132661	9
LOC111132787	9
LOC111132909	9
LOC111133144	9
LOC111133171	9
LOC111133474	9
LOC111133556	9
LOC111133665	9
LOC111133689	9
LOC111133727	9
LOC111133842	9
LOC111133958	9
LOC111134394	9
LOC111134785	9
LOC111134905	9
LOC111135133	9
LOC111135255	9
LOC111135405	9
LOC111135574	9
LOC111135718	9
LOC111135845	9
LOC111136202	9
LOC111136203	9
LOC111136587	9
LOC111136682	9
LOC111136722	9
LOC111136775	9
LOC111136802	9
LOC111136839	9
LOC111137106	9
LOC111137562	9
LOC111137685	9
LOC111138145	9
LOC111138302	9
LOC111138369	9
LOC111099192	8
LOC111100288	8
LOC111100512	8
LOC111100611	8
LOC111100790	8
LOC111100878	8
LOC111101268	8
LOC111101568	8
LOC111102641	8
LOC111103072	8
LOC111103990	8
LOC111104007	8
LOC111104066	8
LOC111104189	8
LOC111104644	8
LOC111105460	8
LOC111105980	8
LOC111106524	8
LOC111106822	8
LOC111106861	8
LOC111107332	8
LOC111108111	8
LOC111108343	8
LOC111108441	8
LOC111109272	8
LOC111109469	8
LOC111109822	8
LOC111110191	8
LOC111110222	8
LOC111110623	8
LOC111111795	8
LOC111111975	8
LOC111112731	8
LOC111114824	8
LOC111114901	8
LOC111115072	8
LOC111115341	8
LOC111117711	8
LOC111118345	8
LOC111118485	8
LOC111118606	8
LOC111119308	8
LOC111119333	8
LOC111120478	8
LOC111120618	8
LOC111120727	8
LOC111120938	8
LOC111121234	8
LOC111121307	8
LOC111121315	8
LOC111121511	8
LOC111122078	8
LOC111122107	8
LOC111122278	8
LOC111122428	8
LOC111122507	8
LOC111122539	8
LOC111122558	8
LOC111122584	8
LOC111122823	8
LOC111122903	8
LOC111123133	8
LOC111123455	8
LOC111123469	8
LOC111123521	8
LOC111123778	8
LOC111123957	8
LOC111123983	8
LOC111124017	8
LOC111124168	8
LOC111124956	8
LOC111125002	8
LOC111125076	8
LOC111125099	8
LOC111125147	8
LOC111125255	8
LOC111125468	8
LOC111125568	8
LOC111125621	8
LOC111125629	8
LOC111125751	8
LOC111125905	8
LOC111125999	8
LOC111126164	8
LOC111126240	8
LOC111126418	8
LOC111126631	8
LOC111126750	8
LOC111127090	8
LOC111127463	8
LOC111127510	8
LOC111128123	8
LOC111128189	8
LOC111128227	8
LOC111128499	8
LOC111128725	8
LOC111128759	8
LOC111128902	8
LOC111129083	8
LOC111129160	8
LOC111129173	8
LOC111129180	8
LOC111129715	8
LOC111129823	8
LOC111129910	8
LOC111130024	8
LOC111130040	8
LOC111130642	8
LOC111130682	8
LOC111131154	8
LOC111132873	8
LOC111133168	8
LOC111133232	8
LOC111133574	8
LOC111133575	8
LOC111133822	8
LOC111133949	8
LOC111134293	8
LOC111134306	8
LOC111134536	8
LOC111134605	8
LOC111134634	8
LOC111134681	8
LOC111134741	8
LOC111134742	8
LOC111134818	8
LOC111134943	8
LOC111135098	8
LOC111135140	8
LOC111135221	8
LOC111135342	8
LOC111135365	8
LOC111135671	8
LOC111135703	8
LOC111135935	8
LOC111136151	8
LOC111136164	8
LOC111136209	8
LOC111136541	8
LOC111136602	8
LOC111136868	8
LOC111136922	8
LOC111136923	8
LOC111136983	8
LOC111137036	8
LOC111137216	8
LOC111137572	8
LOC111138185	8
LOC111138314	8
LOC111138506	8
LOC111099194	7
LOC111099701	7
LOC111099737	7
LOC111100556	7
LOC111100798	7
LOC111101021	7
LOC111101067	7
LOC111101529	7
LOC111101605	7
LOC111102238	7
LOC111103448	7
LOC111103558	7
LOC111103584	7
LOC111103630	7
LOC111103810	7
LOC111103827	7
LOC111104075	7
LOC111104191	7
LOC111104654	7
LOC111104695	7
LOC111106300	7
LOC111106353	7
LOC111107088	7
LOC111107423	7
LOC111107670	7
LOC111108691	7
LOC111108839	7
LOC111109511	7
LOC111109600	7
LOC111110197	7
LOC111110347	7
LOC111110350	7
LOC111110786	7
LOC111111299	7
LOC111112096	7
LOC111112178	7
LOC111112643	7
LOC111112701	7
LOC111113404	7
LOC111114550	7
LOC111114613	7
LOC111114728	7
LOC111115441	7
LOC111115672	7
LOC111115844	7
LOC111116989	7
LOC111117946	7
LOC111118342	7
LOC111118835	7
LOC111118868	7
LOC111118904	7
LOC111119014	7
LOC111119220	7
LOC111119838	7
LOC111119868	7
LOC111119991	7
LOC111120049	7
LOC111120678	7
LOC111120892	7
LOC111121049	7
LOC111121134	7
LOC111121716	7
LOC111121913	7
LOC111122289	7
LOC111122411	7
LOC111123406	7
LOC111124172	7
LOC111124244	7
LOC111124404	7
LOC111124650	7
LOC111125536	7
LOC111125538	7
LOC111125622	7
LOC111125634	7
LOC111125661	7
LOC111125663	7
LOC111125793	7
LOC111125864	7
LOC111125891	7
LOC111126254	7
LOC111126432	7
LOC111126487	7
LOC111126772	7
LOC111126911	7
LOC111126942	7
LOC111127293	7
LOC111127309	7
LOC111127446	7
LOC111127607	7
LOC111129312	7
LOC111129735	7
LOC111129828	7
LOC111129846	7
LOC111129994	7
LOC111130091	7
LOC111130270	7
LOC111130387	7
LOC111130487	7
LOC111130718	7
LOC111130945	7
LOC111131163	7
LOC111131227	7
LOC111131586	7
LOC111132119	7
LOC111132344	7
LOC111132865	7
LOC111132922	7
LOC111132966	7
LOC111132997	7
LOC111134238	7
LOC111134359	7
LOC111134405	7
LOC111134855	7
LOC111135000	7
LOC111135119	7
LOC111135122	7
LOC111135340	7
LOC111135381	7
LOC111135706	7
LOC111135821	7
LOC111135830	7
LOC111135868	7
LOC111135992	7
LOC111136106	7
LOC111136206	7
LOC111136221	7
LOC111136317	7
LOC111136448	7
LOC111136723	7
LOC111136739	7
LOC111136801	7
LOC111136866	7
LOC111136949	7
LOC111137015	7
LOC111137029	7
LOC111137126	7
LOC111137130	7
LOC111137140	7
LOC111137150	7
LOC111137157	7
LOC111137162	7
LOC111137290	7
LOC111137357	7
LOC111137510	7
LOC111137800	7
LOC111137836	7
LOC111137921	7
LOC111137959	7
LOC111138119	7
LOC111138303	7
LOC111138308	7
LOC111138472	7
LOC111099477	6
LOC111099983	6
LOC111100230	6
LOC111100402	6
LOC111100583	6
LOC111100715	6
LOC111101257	6
LOC111101772	6
LOC111101943	6
LOC111102230	6
LOC111103516	6
LOC111103593	6
LOC111103744	6
LOC111103921	6
LOC111104267	6
LOC111104302	6
LOC111104676	6
LOC111104864	6
LOC111106083	6
LOC111106579	6
LOC111107057	6
LOC111107373	6
LOC111107792	6
LOC111108189	6
LOC111108248	6
LOC111108353	6
LOC111108433	6
LOC111108477	6
LOC111108478	6
LOC111109591	6
LOC111109622	6
LOC111110418	6
LOC111111076	6
LOC111111269	6
LOC111111323	6
LOC111111343	6
LOC111111571	6
LOC111111855	6
LOC111112099	6
LOC111112335	6
LOC111112352	6
LOC111112654	6
LOC111112655	6
LOC111113322	6
LOC111114061	6
LOC111114113	6
LOC111114829	6
LOC111115426	6
LOC111115784	6
